200,1348.9
201,1329.6
202,1310.5
203,1291.8
204,1273.3
205,1255.2
206,1237.3
207,1219.6
208,1202.2
209,1185.1
210,1168.3
211,1151.6
212,1135.3
213,1119.1
214,1103.2
215,1087.6
216,1072.1
217,1056.9
218,1041.9
219,1027.1
220,1012.6
221,998.19
222,984.03
223,970.08
224,956.31
225,942.75
226,929.37
227,916.18
228,903.17
229,890.35
230,877.71
231,865.24
232,852.94
233,840.81
234,828.86
235,817.06
236,805.43
237,793.96
238,782.65
239,771.49
240,760.48
241,749.62
242,738.92
243,728.36
244,717.94
245,707.66
246,697.53
247,687.53
248,677.67
249,667.95
250,658.35
251,648.89
252,639.56
253,630.35
254,621.27
255,612.32
256,603.48
257,594.77
258,586.18
259,577.71
260,569.35
261,561.11
262,552.99
263,544.98
264,537.07
265,529.28
266,521.6
267,514.03
268,506.56
269,499.2
270,491.95
271,484.79
272,477.74
273,470.79
274,463.94
275,457.19
276,450.54
277,443.99
278,437.53
279,431.16
280,424.89
281,418.72
282,412.63
283,406.64
284,400.73
285,394.92
286,389.19
287,383.56
288,378
289,372.54
290,367.16
291,361.86
292,356.64
293,351.51
294,346.46
295,341.49
296,336.59
297,331.78
298,327.04
299,322.38
300,317.8
301,313.29
302,308.86
303,304.5
304,300.21
305,295.99
306,291.85
307,287.77
308,283.76
309,279.82
310,275.95
311,272.15
312,268.41
313,264.73
314,261.12
315,257.58
316,254.09
317,250.67
318,247.3
319,244
320,240.76
321,237.57
322,234.45
323,231.38
324,228.36
325,225.4
326,222.5
327,219.65
328,216.85
329,214.1
330,211.4
331,208.76
332,206.16
333,203.62
334,201.12
335,198.67
336,196.27
337,193.91
338,191.6
339,189.33
340,187.11
341,184.93
342,182.79
343,180.7
344,178.65
345,176.63
346,174.66
347,172.73
348,170.83
349,168.98
350,167.16
351,165.37
352,163.63
353,161.92
354,160.24
355,158.6
356,157
357,155.42
358,153.88
359,152.37
360,150.89
361,149.45
362,148.03
363,146.65
364,145.29
365,143.96
366,142.67
367,141.4
368,140.15
369,138.94
370,137.75
371,136.58
372,135.45
373,134.33
374,133.25
375,132.18
376,131.14
377,130.13
378,129.13
379,128.16
380,127.22
381,126.29
382,125.38
383,124.5
384,123.64
385,122.79
386,121.97
387,121.17
388,120.38
389,119.62
390,118.87
391,118.14
392,117.43
393,116.74
394,116.06
395,115.4
396,114.75
397,114.13
398,113.51
399,112.92
400,112.34
401,111.77
402,111.22
403,110.68
404,110.16
405,109.65
406,109.15
407,108.66
408,108.19
409,107.73
410,107.29
411,106.85
412,106.43
413,106.02
414,105.62
415,105.23
416,104.85
417,104.48
418,104.12
419,103.77
420,103.43
421,103.1
422,102.77
423,102.46
424,102.15
425,101.86
426,101.57
427,101.29
428,101.01
429,100.75
430,100.49
431,100.23
432,99.988
433,99.748
434,99.513
435,99.285
436,99.062
437,98.845
438,98.632
439,98.425
440,98.223
441,98.025
442,97.831
443,97.641
444,97.456
445,97.274
446,97.096
447,96.921
448,96.75
449,96.581
450,96.416
451,96.253
452,96.094
453,95.936
454,95.781
455,95.629
456,95.478
457,95.33
458,95.183
459,95.039
460,94.896
461,94.755
462,94.615
463,94.477
464,94.34
465,94.205
466,94.071
467,93.939
468,93.807
469,93.677
470,93.549
471,93.421
472,93.295
473,93.17
474,93.046
475,92.923
476,92.802
477,92.682
478,92.563
479,92.445
480,92.329
481,92.214
482,92.101
483,91.989
484,91.878
485,91.77
486,91.662
487,91.557
488,91.453
489,91.35
490,91.25
491,91.152
492,91.055
493,90.96
494,90.868
495,90.777
496,90.689
497,90.603
498,90.519
499,90.438
500,90.359
501,90.282
502,90.208
503,90.136
504,90.067
505,90.001
506,89.937
507,89.875
508,89.817
509,89.761
510,89.707
511,89.657
512,89.609
513,89.563
514,89.521
515,89.481
516,89.444
517,89.409
518,89.378
519,89.349
520,89.322
521,89.298
522,89.277
523,89.258
524,89.242
525,89.228
526,89.216
527,89.207
528,89.2
529,89.195
530,89.192
531,89.192
532,89.193
533,89.197
534,89.202
535,89.21
536,89.219
537,89.229
538,89.242
539,89.256
540,89.271
541,89.288
542,89.306
543,89.325
544,89.346
545,89.368
546,89.39
547,89.414
548,89.439
549,89.464
550,89.491
551,89.518
552,89.546
553,89.574
554,89.603
555,89.633
556,89.663
557,89.694
558,89.725
559,89.756
560,89.788
561,89.82
562,89.853
563,89.885
564,89.918
565,89.952
566,89.985
567,90.019
568,90.053
569,90.088
570,90.122
571,90.157
572,90.192
573,90.228
